"Time","Found","Snow","Colour","Age","Hobby","Rank","Series","ParticipantID"
60,"No",TRUE,"Brown",35,"No",2,4,3797
11.227,"Yes",TRUE,"Grey",35,"No",3,4,3797
22.914,"Yes",FALSE,"Brown",35,"No",4,4,3797
1.384,"Yes",TRUE,"Brown",35,"No",5,4,3797
10.409,"Yes",FALSE,"Grey",35,"No",6,4,3797
7.838,"Yes",FALSE,"Brown",35,"No",7,4,3797
6.79,"Yes",TRUE,"Grey",35,"No",8,4,3797
1.704,"Yes",TRUE,"Grey",36,"No",1,2,3798
2.506,"Yes",FALSE,"Brown",36,"No",2,2,3798
13.198,"Yes",FALSE,"Grey",36,"No",3,2,3798
2.442,"Yes",TRUE,"Brown",36,"No",4,2,3798
6.784,"Yes",FALSE,"Brown",36,"No",5,2,3798
15.172,"Yes",TRUE,"Grey",36,"No",6,2,3798
7.144,"Yes",TRUE,"Brown",36,"No",7,2,3798
60,"No",FALSE,"Grey",36,"No",8,2,3798
5.234,"Yes",TRUE,"Brown",28,"No",1,7,3799
4.367,"Yes",TRUE,"Grey",28,"No",2,7,3799
1.459,"Yes",FALSE,"Brown",28,"No",3,7,3799
4.532,"Yes",FALSE,"Grey",28,"No",4,7,3799
2.336,"Yes",TRUE,"Brown",28,"No",5,7,3799
4.404,"Yes",FALSE,"Brown",28,"No",6,7,3799
2.91,"Yes",TRUE,"Grey",28,"No",7,7,3799
2.413,"Yes",FALSE,"Grey",28,"No",8,7,3799
58.167,"Yes",TRUE,"Grey",38,"Yes",1,1,3800
12.718,"Yes",FALSE,"Grey",38,"Yes",2,1,3800
1.505,"Yes",TRUE,"Brown",38,"Yes",3,1,3800
54.965,"Yes",FALSE,"Brown",38,"Yes",4,1,3800
48.457,"Yes",FALSE,"Brown",38,"Yes",5,1,3800
4.179,"Yes",TRUE,"Grey",38,"Yes",6,1,3800
12.276,"Yes",FALSE,"Grey",38,"Yes",7,1,3800
60,"No",TRUE,"Brown",38,"Yes",8,1,3800
60,"No",TRUE,"Brown",65,"No",1,7,3801
60,"No",TRUE,"Grey",65,"No",2,7,3801
3.909,"Yes",FALSE,"Brown",65,"No",3,7,3801
14.286,"Yes",FALSE,"Grey",65,"No",4,7,3801
6.597,"Yes",TRUE,"Brown",65,"No",5,7,3801
18.65,"Yes",FALSE,"Brown",65,"No",6,7,3801
8.407,"Yes",TRUE,"Grey",65,"No",7,7,3801
4.648,"Yes",FALSE,"Grey",65,"No",8,7,3801
3.769,"Yes",TRUE,"Grey",46,"No",1,5,3802
47.289,"Yes",FALSE,"Grey",46,"No",2,5,3802
4.838,"Yes",TRUE,"Brown",46,"No",3,5,3802
3.578,"Yes",FALSE,"Brown",46,"No",4,5,3802
5.624,"Yes",FALSE,"Brown",46,"No",5,5,3802
8.986,"Yes",TRUE,"Grey",46,"No",6,5,3802
2.357,"Yes",FALSE,"Grey",46,"No",7,5,3802
5.677,"Yes",TRUE,"Brown",46,"No",8,5,3802
2.306,"Yes",TRUE,"Brown",21,"No",1,3,3803
60,"No",TRUE,"Grey",21,"No",2,3,3803
2.126,"Yes",FALSE,"Brown",21,"No",3,3,3803
9.217,"Yes",FALSE,"Grey",21,"No",4,3,3803
4.709,"Yes",TRUE,"Brown",21,"No",5,3,3803
5.535,"Yes",FALSE,"Brown",21,"No",6,3,3803
5.471,"Yes",TRUE,"Grey",21,"No",7,3,3803
2.399,"Yes",FALSE,"Grey",21,"No",8,3,3803
13.976,"Yes",TRUE,"Brown",39,"No",1,7,3804
9.491,"Yes",TRUE,"Grey",39,"No",2,7,3804
1.685,"Yes",FALSE,"Brown",39,"No",3,7,3804
5.684,"Yes",FALSE,"Grey",39,"No",4,7,3804
2.006,"Yes",TRUE,"Brown",39,"No",5,7,3804
9.074,"Yes",FALSE,"Brown",39,"No",6,7,3804
3.445,"Yes",TRUE,"Grey",39,"No",7,7,3804
5.532,"Yes",FALSE,"Grey",39,"No",8,7,3804
2.511,"Yes",FALSE,"Grey",29,"No",1,4,3805
2.164,"Yes",TRUE,"Brown",29,"No",2,4,3805
3.156,"Yes",TRUE,"Grey",29,"No",3,4,3805
36.382,"Yes",FALSE,"Brown",29,"No",4,4,3805
1.331,"Yes",TRUE,"Brown",29,"No",5,4,3805
3.569,"Yes",FALSE,"Grey",29,"No",6,4,3805
3.42,"Yes",FALSE,"Brown",29,"No",7,4,3805
5.594,"Yes",TRUE,"Grey",29,"No",8,4,3805
60,"No",TRUE,"Grey",53,"Yes",1,6,3806
2.402,"Yes",FALSE,"Brown",53,"Yes",2,6,3806
2.215,"Yes",FALSE,"Grey",53,"Yes",3,6,3806
40.63,"Yes",TRUE,"Brown",53,"Yes",4,6,3806
2.85,"Yes",FALSE,"Brown",53,"Yes",5,6,3806
32.887,"Yes",TRUE,"Grey",53,"Yes",6,6,3806
30.465,"Yes",TRUE,"Brown",53,"Yes",7,6,3806
60,"No",FALSE,"Grey",53,"Yes",8,6,3806
6.119,"Yes",TRUE,"Brown",38,"No",1,7,3807
1.654,"Yes",TRUE,"Grey",38,"No",2,7,3807
1.664,"Yes",FALSE,"Brown",38,"No",3,7,3807
12.466,"Yes",FALSE,"Grey",38,"No",4,7,3807
4.615,"Yes",TRUE,"Brown",38,"No",5,7,3807
3.98,"Yes",FALSE,"Brown",38,"No",6,7,3807
2.879,"Yes",TRUE,"Grey",38,"No",7,7,3807
2.167,"Yes",FALSE,"Grey",38,"No",8,7,3807
25.02,"Yes",FALSE,"Grey",51,"No",1,4,3808
16.887,"Yes",TRUE,"Brown",51,"No",2,4,3808
2.73,"Yes",TRUE,"Grey",51,"No",3,4,3808
60,"No",FALSE,"Brown",51,"No",4,4,3808
1.749,"Yes",TRUE,"Brown",51,"No",5,4,3808
2.713,"Yes",FALSE,"Grey",51,"No",6,4,3808
3.066,"Yes",FALSE,"Brown",51,"No",7,4,3808
2.566,"Yes",TRUE,"Grey",51,"No",8,4,3808
9.827,"Yes",TRUE,"Grey",23,"Yes",1,1,3809
13.949,"Yes",FALSE,"Grey",23,"Yes",2,1,3809
2.672,"Yes",TRUE,"Brown",23,"Yes",3,1,3809
2.169,"Yes",FALSE,"Brown",23,"Yes",4,1,3809
4.87,"Yes",FALSE,"Brown",23,"Yes",5,1,3809
3.014,"Yes",TRUE,"Grey",23,"Yes",6,1,3809
1.943,"Yes",FALSE,"Grey",23,"Yes",7,1,3809
60,"No",TRUE,"Brown",23,"Yes",8,1,3809
3.009,"Yes",TRUE,"Brown",30,"No",1,3,3810
60,"No",TRUE,"Grey",30,"No",2,3,3810
4.67,"Yes",FALSE,"Brown",30,"No",3,3,3810
3.03,"Yes",FALSE,"Grey",30,"No",4,3,3810
4.722,"Yes",TRUE,"Brown",30,"No",5,3,3810
9.761,"Yes",FALSE,"Brown",30,"No",6,3,3810
31.172,"Yes",TRUE,"Grey",30,"No",7,3,3810
22.017,"Yes",FALSE,"Grey",30,"No",8,3,3810
33.766,"Yes",TRUE,"Grey",48,"No",1,1,3811
22.232,"Yes",FALSE,"Grey",48,"No",2,1,3811
1.862,"Yes",TRUE,"Brown",48,"No",3,1,3811
8.468,"Yes",FALSE,"Brown",48,"No",4,1,3811
4.648,"Yes",FALSE,"Brown",48,"No",5,1,3811
4.774,"Yes",TRUE,"Grey",48,"No",6,1,3811
2.178,"Yes",FALSE,"Grey",48,"No",7,1,3811
60,"No",TRUE,"Brown",48,"No",8,1,3811
1.622,"Yes",TRUE,"Grey",19,"No",1,2,3812
3.289,"Yes",FALSE,"Brown",19,"No",2,2,3812
2.641,"Yes",FALSE,"Grey",19,"No",3,2,3812
3.572,"Yes",TRUE,"Brown",19,"No",4,2,3812
2.438,"Yes",FALSE,"Brown",19,"No",5,2,3812
60,"No",TRUE,"Grey",19,"No",6,2,3812
4.474,"Yes",TRUE,"Brown",19,"No",7,2,3812
4.907,"Yes",FALSE,"Grey",19,"No",8,2,3812
4.612,"Yes",FALSE,"Grey",45,"No",1,4,3813
7.26,"Yes",TRUE,"Brown",45,"No",2,4,3813
3.919,"Yes",TRUE,"Grey",45,"No",3,4,3813
60,"No",FALSE,"Brown",45,"No",4,4,3813
1.692,"Yes",TRUE,"Brown",45,"No",5,4,3813
3.028,"Yes",FALSE,"Grey",45,"No",6,4,3813
5.892,"Yes",FALSE,"Brown",45,"No",7,4,3813
2.594,"Yes",TRUE,"Grey",45,"No",8,4,3813
29.379,"Yes",TRUE,"Grey",45,"No",1,1,3814
23.993,"Yes",FALSE,"Grey",45,"No",2,1,3814
2.416,"Yes",TRUE,"Brown",45,"No",3,1,3814
56.321,"Yes",FALSE,"Brown",45,"No",4,1,3814
2.836,"Yes",FALSE,"Brown",45,"No",5,1,3814
12.537,"Yes",TRUE,"Grey",45,"No",6,1,3814
5.163,"Yes",FALSE,"Grey",45,"No",7,1,3814
60,"No",TRUE,"Brown",45,"No",8,1,3814
6.933,"Yes",FALSE,"Grey",41,"No",1,4,3815
42.358,"Yes",TRUE,"Brown",41,"No",2,4,3815
14.065,"Yes",TRUE,"Grey",41,"No",3,4,3815
15.451,"Yes",FALSE,"Brown",41,"No",4,4,3815
1.453,"Yes",TRUE,"Brown",41,"No",5,4,3815
8.881,"Yes",FALSE,"Grey",41,"No",6,4,3815
10.219,"Yes",FALSE,"Brown",41,"No",7,4,3815
4.827,"Yes",TRUE,"Grey",41,"No",8,4,3815
13.231,"Yes",TRUE,"Grey",23,"No",1,2,3816
1.773,"Yes",FALSE,"Brown",23,"No",2,2,3816
13.201,"Yes",FALSE,"Grey",23,"No",3,2,3816
1.669,"Yes",TRUE,"Brown",23,"No",4,2,3816
3.077,"Yes",FALSE,"Brown",23,"No",5,2,3816
40.18,"Yes",TRUE,"Grey",23,"No",6,2,3816
3.796,"Yes",TRUE,"Brown",23,"No",7,2,3816
60,"No",FALSE,"Grey",23,"No",8,2,3816
5.044,"Yes",TRUE,"Grey",37,"No",1,2,3817
4.476,"Yes",FALSE,"Brown",37,"No",2,2,3817
4.042,"Yes",FALSE,"Grey",37,"No",3,2,3817
3.598,"Yes",TRUE,"Brown",37,"No",4,2,3817
5.214,"Yes",FALSE,"Brown",37,"No",5,2,3817
12.04,"Yes",TRUE,"Grey",37,"No",6,2,3817
1.992,"Yes",TRUE,"Brown",37,"No",7,2,3817
4.79,"Yes",FALSE,"Grey",37,"No",8,2,3817
2.475,"Yes",FALSE,"Grey",29,"No",1,8,3818
5.668,"Yes",TRUE,"Brown",29,"No",2,8,3818
6.5,"Yes",TRUE,"Grey",29,"No",3,8,3818
6.999,"Yes",FALSE,"Brown",29,"No",4,8,3818
2.053,"Yes",TRUE,"Brown",29,"No",5,8,3818
4.958,"Yes",FALSE,"Grey",29,"No",6,8,3818
2.914,"Yes",FALSE,"Brown",29,"No",7,8,3818
37.37,"Yes",TRUE,"Grey",29,"No",8,8,3818
5.497,"Yes",TRUE,"Brown",17,"No",1,7,3819
23.679,"Yes",TRUE,"Grey",17,"No",2,7,3819
1.933,"Yes",FALSE,"Brown",17,"No",3,7,3819
10.844,"Yes",FALSE,"Grey",17,"No",4,7,3819
2.34,"Yes",TRUE,"Brown",17,"No",5,7,3819
23.47,"Yes",FALSE,"Brown",17,"No",6,7,3819
3.986,"Yes",TRUE,"Grey",17,"No",7,7,3819
2.302,"Yes",FALSE,"Grey",17,"No",8,7,3819
2.145,"Yes",TRUE,"Brown",35,"No",1,3,3820
60,"No",TRUE,"Grey",35,"No",2,3,3820
2.788,"Yes",FALSE,"Brown",35,"No",3,3,3820
3.039,"Yes",FALSE,"Grey",35,"No",4,3,3820
8.094,"Yes",TRUE,"Brown",35,"No",5,3,3820
4.139,"Yes",FALSE,"Brown",35,"No",6,3,3820
5.7,"Yes",TRUE,"Grey",35,"No",7,3,3820
2.159,"Yes",FALSE,"Grey",35,"No",8,3,3820
3.524,"Yes",TRUE,"Grey",26,"No",1,6,3821
3.552,"Yes",FALSE,"Brown",26,"No",2,6,3821
5.18,"Yes",FALSE,"Grey",26,"No",3,6,3821
3.212,"Yes",TRUE,"Brown",26,"No",4,6,3821
2.57,"Yes",FALSE,"Brown",26,"No",5,6,3821
3.442,"Yes",TRUE,"Grey",26,"No",6,6,3821
2.684,"Yes",TRUE,"Brown",26,"No",7,6,3821
14.076,"Yes",FALSE,"Grey",26,"No",8,6,3821
4.101,"Yes",FALSE,"Grey",58,"No",1,4,3822
60,"No",TRUE,"Brown",58,"No",2,4,3822
60,"No",TRUE,"Grey",58,"No",3,4,3822
60,"No",FALSE,"Brown",58,"No",4,4,3822
4.523,"Yes",TRUE,"Brown",58,"No",5,4,3822
47.624,"Yes",FALSE,"Grey",58,"No",6,4,3822
9.986,"Yes",FALSE,"Brown",58,"No",7,4,3822
60,"No",TRUE,"Grey",58,"No",8,4,3822
1.218,"Yes",FALSE,"Grey",33,"No",1,4,3823
7.809,"Yes",TRUE,"Brown",33,"No",2,4,3823
1.65,"Yes",TRUE,"Grey",33,"No",3,4,3823
60,"No",FALSE,"Brown",33,"No",4,4,3823
1.156,"Yes",TRUE,"Brown",33,"No",5,4,3823
1.246,"Yes",FALSE,"Grey",33,"No",6,4,3823
26.765,"Yes",FALSE,"Brown",33,"No",7,4,3823
5.825,"Yes",TRUE,"Grey",33,"No",8,4,3823
5.034,"Yes",TRUE,"Brown",24,"No",1,3,3824
60,"No",TRUE,"Grey",24,"No",2,3,3824
2.5,"Yes",FALSE,"Brown",24,"No",3,3,3824
16.652,"Yes",FALSE,"Grey",24,"No",4,3,3824
3.326,"Yes",TRUE,"Brown",24,"No",5,3,3824
2.02,"Yes",FALSE,"Brown",24,"No",6,3,3824
3.274,"Yes",TRUE,"Grey",24,"No",7,3,3824
1.378,"Yes",FALSE,"Grey",24,"No",8,3,3824
5.361,"Yes",FALSE,"Grey",57,"No",1,4,3825
2.596,"Yes",TRUE,"Brown",57,"No",2,4,3825
4.229,"Yes",TRUE,"Grey",57,"No",3,4,3825
41.509,"Yes",FALSE,"Brown",57,"No",4,4,3825
1.668,"Yes",TRUE,"Brown",57,"No",5,4,3825
9.008,"Yes",FALSE,"Grey",57,"No",6,4,3825
5.536,"Yes",FALSE,"Brown",57,"No",7,4,3825
9.515,"Yes",TRUE,"Grey",57,"No",8,4,3825
49.557,"Yes",TRUE,"Brown",23,"No",1,7,3826
20.791,"Yes",TRUE,"Grey",23,"No",2,7,3826
5.947,"Yes",FALSE,"Brown",23,"No",3,7,3826
20.284,"Yes",FALSE,"Grey",23,"No",4,7,3826
3.952,"Yes",TRUE,"Brown",23,"No",5,7,3826
5.102,"Yes",FALSE,"Brown",23,"No",6,7,3826
5.414,"Yes",TRUE,"Grey",23,"No",7,7,3826
3.964,"Yes",FALSE,"Grey",23,"No",8,7,3826
2.15,"Yes",TRUE,"Grey",46,"Yes",1,2,3827
1.918,"Yes",FALSE,"Brown",46,"Yes",2,2,3827
2.688,"Yes",FALSE,"Grey",46,"Yes",3,2,3827
2.22,"Yes",TRUE,"Brown",46,"Yes",4,2,3827
4.324,"Yes",FALSE,"Brown",46,"Yes",5,2,3827
60,"No",TRUE,"Grey",46,"Yes",6,2,3827
3.811,"Yes",TRUE,"Brown",46,"Yes",7,2,3827
25.842,"Yes",FALSE,"Grey",46,"Yes",8,2,3827
2.326,"Yes",TRUE,"Grey",53,"No",1,2,3828
3.845,"Yes",FALSE,"Brown",53,"No",2,2,3828
2.927,"Yes",FALSE,"Grey",53,"No",3,2,3828
5.04,"Yes",TRUE,"Brown",53,"No",4,2,3828
4.676,"Yes",FALSE,"Brown",53,"No",5,2,3828
45.577,"Yes",TRUE,"Grey",53,"No",6,2,3828
4.435,"Yes",TRUE,"Brown",53,"No",7,2,3828
39.603,"Yes",FALSE,"Grey",53,"No",8,2,3828
4.035,"Yes",FALSE,"Grey",41,"Yes",1,8,3829
1.653,"Yes",TRUE,"Brown",41,"Yes",2,8,3829
14.572,"Yes",TRUE,"Grey",41,"Yes",3,8,3829
25.57,"Yes",FALSE,"Brown",41,"Yes",4,8,3829
1.275,"Yes",TRUE,"Brown",41,"Yes",5,8,3829
3.619,"Yes",FALSE,"Grey",41,"Yes",6,8,3829
1.322,"Yes",FALSE,"Brown",41,"Yes",7,8,3829
47.792,"Yes",TRUE,"Grey",41,"Yes",8,8,3829
2.33,"Yes",TRUE,"Grey",23,"No",1,5,3830
13.424,"Yes",FALSE,"Grey",23,"No",2,5,3830
2.601,"Yes",TRUE,"Brown",23,"No",3,5,3830
1.711,"Yes",FALSE,"Brown",23,"No",4,5,3830
60,"No",FALSE,"Brown",23,"No",5,5,3830
11.975,"Yes",TRUE,"Grey",23,"No",6,5,3830
6.971,"Yes",FALSE,"Grey",23,"No",7,5,3830
10.545,"Yes",TRUE,"Brown",23,"No",8,5,3830
7.616,"Yes",TRUE,"Grey",50,"No",1,1,3831
14.203,"Yes",FALSE,"Grey",50,"No",2,1,3831
4.501,"Yes",TRUE,"Brown",50,"No",3,1,3831
8.051,"Yes",FALSE,"Brown",50,"No",4,1,3831
6.109,"Yes",FALSE,"Brown",50,"No",5,1,3831
5.157,"Yes",TRUE,"Grey",50,"No",6,1,3831
3.688,"Yes",FALSE,"Grey",50,"No",7,1,3831
60,"No",TRUE,"Brown",50,"No",8,1,3831
3.253,"Yes",TRUE,"Grey",62,"No",1,6,3832
5.915,"Yes",FALSE,"Brown",62,"No",2,6,3832
9.978,"Yes",FALSE,"Grey",62,"No",3,6,3832
5.258,"Yes",TRUE,"Brown",62,"No",4,6,3832
2.188,"Yes",FALSE,"Brown",62,"No",5,6,3832
16.569,"Yes",TRUE,"Grey",62,"No",6,6,3832
6.881,"Yes",TRUE,"Brown",62,"No",7,6,3832
60,"No",FALSE,"Grey",62,"No",8,6,3832
1.835,"Yes",TRUE,"Grey",55,"No",1,5,3833
60,"No",FALSE,"Grey",55,"No",2,5,3833
1.853,"Yes",TRUE,"Brown",55,"No",3,5,3833
3.111,"Yes",FALSE,"Brown",55,"No",4,5,3833
6.978,"Yes",FALSE,"Brown",55,"No",5,5,3833
8.431,"Yes",TRUE,"Grey",55,"No",6,5,3833
14.469,"Yes",FALSE,"Grey",55,"No",7,5,3833
17.274,"Yes",TRUE,"Brown",55,"No",8,5,3833
3.654,"Yes",TRUE,"Brown",45,"No",1,3,3834
60,"No",TRUE,"Grey",45,"No",2,3,3834
4.06,"Yes",FALSE,"Brown",45,"No",3,3,3834
40.49,"Yes",FALSE,"Grey",45,"No",4,3,3834
5.566,"Yes",TRUE,"Brown",45,"No",5,3,3834
4.49,"Yes",FALSE,"Brown",45,"No",6,3,3834
5.066,"Yes",TRUE,"Grey",45,"No",7,3,3834
2.1,"Yes",FALSE,"Grey",45,"No",8,3,3834
3.848,"Yes",FALSE,"Grey",36,"No",1,8,3835
1.661,"Yes",TRUE,"Brown",36,"No",2,8,3835
47.743,"Yes",TRUE,"Grey",36,"No",3,8,3835
42.682,"Yes",FALSE,"Brown",36,"No",4,8,3835
2.307,"Yes",TRUE,"Brown",36,"No",5,8,3835
39.534,"Yes",FALSE,"Grey",36,"No",6,8,3835
6.637,"Yes",FALSE,"Brown",36,"No",7,8,3835
12.222,"Yes",TRUE,"Grey",36,"No",8,8,3835
5.85,"Yes",FALSE,"Grey",61,"No",1,4,3836
5.248,"Yes",TRUE,"Brown",61,"No",2,4,3836
5.8,"Yes",TRUE,"Grey",61,"No",3,4,3836
60,"No",FALSE,"Brown",61,"No",4,4,3836
2.31,"Yes",TRUE,"Brown",61,"No",5,4,3836
4.658,"Yes",FALSE,"Grey",61,"No",6,4,3836
7.176,"Yes",FALSE,"Brown",61,"No",7,4,3836
4.242,"Yes",TRUE,"Grey",61,"No",8,4,3836
2.394,"Yes",TRUE,"Grey",19,"No",1,5,3837
60,"No",FALSE,"Grey",19,"No",2,5,3837
1.227,"Yes",TRUE,"Brown",19,"No",3,5,3837
7.92,"Yes",FALSE,"Brown",19,"No",4,5,3837
1.241,"Yes",FALSE,"Brown",19,"No",5,5,3837
3.974,"Yes",TRUE,"Grey",19,"No",6,5,3837
27.597,"Yes",FALSE,"Grey",19,"No",7,5,3837
2.195,"Yes",TRUE,"Brown",19,"No",8,5,3837
6.94,"Yes",TRUE,"Grey",51,"Yes",1,2,3838
3.138,"Yes",FALSE,"Brown",51,"Yes",2,2,3838
3.738,"Yes",FALSE,"Grey",51,"Yes",3,2,3838
1.894,"Yes",TRUE,"Brown",51,"Yes",4,2,3838
2.764,"Yes",FALSE,"Brown",51,"Yes",5,2,3838
4.596,"Yes",TRUE,"Grey",51,"Yes",6,2,3838
3.954,"Yes",TRUE,"Brown",51,"Yes",7,2,3838
39.084,"Yes",FALSE,"Grey",51,"Yes",8,2,3838
31.614,"Yes",TRUE,"Grey",32,"No",1,1,3839
11.11,"Yes",FALSE,"Grey",32,"No",2,1,3839
10.64,"Yes",TRUE,"Brown",32,"No",3,1,3839
33.954,"Yes",FALSE,"Brown",32,"No",4,1,3839
13.259,"Yes",FALSE,"Brown",32,"No",5,1,3839
1.453,"Yes",TRUE,"Grey",32,"No",6,1,3839
8.146,"Yes",FALSE,"Grey",32,"No",7,1,3839
60,"No",TRUE,"Brown",32,"No",8,1,3839
11.21,"Yes",TRUE,"Brown",22,"No",1,3,3840
60,"No",TRUE,"Grey",22,"No",2,3,3840
1.424,"Yes",FALSE,"Brown",22,"No",3,3,3840
3.803,"Yes",FALSE,"Grey",22,"No",4,3,3840
60,"No",TRUE,"Brown",22,"No",5,3,3840
2.164,"Yes",FALSE,"Brown",22,"No",6,3,3840
8.64,"Yes",TRUE,"Grey",22,"No",7,3,3840
4.26,"Yes",FALSE,"Grey",22,"No",8,3,3840
11.593,"Yes",TRUE,"Grey",22,"No",1,5,3841
20.563,"Yes",FALSE,"Grey",22,"No",2,5,3841
2.258,"Yes",TRUE,"Brown",22,"No",3,5,3841
2.095,"Yes",FALSE,"Brown",22,"No",4,5,3841
2.156,"Yes",FALSE,"Brown",22,"No",5,5,3841
4.537,"Yes",TRUE,"Grey",22,"No",6,5,3841
3.954,"Yes",FALSE,"Grey",22,"No",7,5,3841
2.248,"Yes",TRUE,"Brown",22,"No",8,5,3841
4.192,"Yes",TRUE,"Brown",40,"No",1,3,3842
60,"No",TRUE,"Grey",40,"No",2,3,3842
4.062,"Yes",FALSE,"Brown",40,"No",3,3,3842
8.158,"Yes",FALSE,"Grey",40,"No",4,3,3842
9.056,"Yes",TRUE,"Brown",40,"No",5,3,3842
13.798,"Yes",FALSE,"Brown",40,"No",6,3,3842
3.518,"Yes",TRUE,"Grey",40,"No",7,3,3842
1.986,"Yes",FALSE,"Grey",40,"No",8,3,3842
4.686,"Yes",TRUE,"Grey",68,"Yes",1,6,3843
4.513,"Yes",FALSE,"Brown",68,"Yes",2,6,3843
3.246,"Yes",FALSE,"Grey",68,"Yes",3,6,3843
26.809,"Yes",TRUE,"Brown",68,"Yes",4,6,3843
10.182,"Yes",FALSE,"Brown",68,"Yes",5,6,3843
6.257,"Yes",TRUE,"Grey",68,"Yes",6,6,3843
2.987,"Yes",TRUE,"Brown",68,"Yes",7,6,3843
60,"No",FALSE,"Grey",68,"Yes",8,6,3843
5.212,"Yes",TRUE,"Grey",NA,"Yes",1,2,3844
2.078,"Yes",FALSE,"Brown",NA,"Yes",2,2,3844
55.944,"Yes",FALSE,"Grey",NA,"Yes",3,2,3844
2.196,"Yes",TRUE,"Brown",NA,"Yes",4,2,3844
2.87,"Yes",FALSE,"Brown",NA,"Yes",5,2,3844
31.588,"Yes",TRUE,"Grey",NA,"Yes",6,2,3844
8.234,"Yes",TRUE,"Brown",NA,"Yes",7,2,3844
49.058,"Yes",FALSE,"Grey",NA,"Yes",8,2,3844
2.73,"Yes",FALSE,"Grey",32,"No",1,8,3845
2.114,"Yes",TRUE,"Brown",32,"No",2,8,3845
2.488,"Yes",TRUE,"Grey",32,"No",3,8,3845
10.33,"Yes",FALSE,"Brown",32,"No",4,8,3845
2.048,"Yes",TRUE,"Brown",32,"No",5,8,3845
2.032,"Yes",FALSE,"Grey",32,"No",6,8,3845
1.236,"Yes",FALSE,"Brown",32,"No",7,8,3845
40.778,"Yes",TRUE,"Grey",32,"No",8,8,3845
2.07,"Yes",TRUE,"Grey",37,"Yes",1,2,3846
1.532,"Yes",FALSE,"Brown",37,"Yes",2,2,3846
37.943,"Yes",FALSE,"Grey",37,"Yes",3,2,3846
8.683,"Yes",TRUE,"Brown",37,"Yes",4,2,3846
3.304,"Yes",FALSE,"Brown",37,"Yes",5,2,3846
60,"No",TRUE,"Grey",37,"Yes",6,2,3846
6.379,"Yes",TRUE,"Brown",37,"Yes",7,2,3846
42.443,"Yes",FALSE,"Grey",37,"Yes",8,2,3846
3.223,"Yes",FALSE,"Grey",35,"No",1,8,3847
2.943,"Yes",TRUE,"Brown",35,"No",2,8,3847
10.247,"Yes",TRUE,"Grey",35,"No",3,8,3847
24.383,"Yes",FALSE,"Brown",35,"No",4,8,3847
1.827,"Yes",TRUE,"Brown",35,"No",5,8,3847
3.967,"Yes",FALSE,"Grey",35,"No",6,8,3847
2.348,"Yes",FALSE,"Brown",35,"No",7,8,3847
14.857,"Yes",TRUE,"Grey",35,"No",8,8,3847
2.256,"Yes",TRUE,"Grey",33,"No",1,6,3848
8.034,"Yes",FALSE,"Brown",33,"No",2,6,3848
2.308,"Yes",FALSE,"Grey",33,"No",3,6,3848
4.24,"Yes",TRUE,"Brown",33,"No",4,6,3848
8.354,"Yes",FALSE,"Brown",33,"No",5,6,3848
14.81,"Yes",TRUE,"Grey",33,"No",6,6,3848
4.332,"Yes",TRUE,"Brown",33,"No",7,6,3848
60,"No",FALSE,"Grey",33,"No",8,6,3848
3.568,"Yes",TRUE,"Brown",33,"No",1,3,3849
60,"No",TRUE,"Grey",33,"No",2,3,3849
4.358,"Yes",FALSE,"Brown",33,"No",3,3,3849
15.737,"Yes",FALSE,"Grey",33,"No",4,3,3849
22.529,"Yes",TRUE,"Brown",33,"No",5,3,3849
34.726,"Yes",FALSE,"Brown",33,"No",6,3,3849
6.121,"Yes",TRUE,"Grey",33,"No",7,3,3849
2.172,"Yes",FALSE,"Grey",33,"No",8,3,3849
10.154,"Yes",TRUE,"Brown",25,"Yes",1,7,3850
7.253,"Yes",TRUE,"Grey",25,"Yes",2,7,3850
3.133,"Yes",FALSE,"Brown",25,"Yes",3,7,3850
6.873,"Yes",FALSE,"Grey",25,"Yes",4,7,3850
1.534,"Yes",TRUE,"Brown",25,"Yes",5,7,3850
7.706,"Yes",FALSE,"Brown",25,"Yes",6,7,3850
3.758,"Yes",TRUE,"Grey",25,"Yes",7,7,3850
4.551,"Yes",FALSE,"Grey",25,"Yes",8,7,3850
3.656,"Yes",TRUE,"Brown",28,"No",1,7,3851
2.532,"Yes",TRUE,"Grey",28,"No",2,7,3851
1.706,"Yes",FALSE,"Brown",28,"No",3,7,3851
10.718,"Yes",FALSE,"Grey",28,"No",4,7,3851
2.144,"Yes",TRUE,"Brown",28,"No",5,7,3851
7.986,"Yes",FALSE,"Brown",28,"No",6,7,3851
4.036,"Yes",TRUE,"Grey",28,"No",7,7,3851
1.398,"Yes",FALSE,"Grey",28,"No",8,7,3851
2.603,"Yes",TRUE,"Grey",29,"No",1,5,3852
60,"No",FALSE,"Grey",29,"No",2,5,3852
2.294,"Yes",TRUE,"Brown",29,"No",3,5,3852
6.851,"Yes",FALSE,"Brown",29,"No",4,5,3852
5.338,"Yes",FALSE,"Brown",29,"No",5,5,3852
4.963,"Yes",TRUE,"Grey",29,"No",6,5,3852
1.543,"Yes",FALSE,"Grey",29,"No",7,5,3852
1.899,"Yes",TRUE,"Brown",29,"No",8,5,3852
2.8,"Yes",FALSE,"Grey",27,"No",1,8,3853
3.597,"Yes",TRUE,"Brown",27,"No",2,8,3853
23.753,"Yes",TRUE,"Grey",27,"No",3,8,3853
