"Visit.ID";"Square";"Species";"Count"
2402;7;"Arum zeleborii";2
2402;7;"Callaion brevis";4
2402;7;"Bruniera vivipara";2
2402;7;"Arum immaculatum";3
2402;8;"Calla ovatifolia";2
2402;8;"Arum italicum";3
2402;8;"Arum orientale";2
2402;8;"Calla brevis";3
2402;8;"Arum provinciale";3
2402;8;"Calla cordifolia";4
2402;8;"Arum majoricense";3
2402;8;"Arum heldreichii";5
2402;8;"Arum divaricatum";3
2402;10;"Bruniera vivipara";3
2402;10;"Arum facchinii";2
2402;10;"Arum neglectum";4
2402;10;"Arum immaculatum";2
2402;10;"Arum malyi";3
2402;10;"Arum italicum";3
2402;10;"Arum trapezuntinum";3
2402;10;"Calla generalis";2
2402;10;"Arum transsilvanicum";2
2402;10;"Arum alpinum";3
2402;10;"Arum numidicum";3
2402;10;"Calla brevis";4
2402;11;"Arum facchinii";3
2402;11;"Callaion brevis";2
2402;11;"Arum majoricense";2
2402;11;"Arum gracile";3
2402;11;"Arum pyrenaeum";2
2402;11;"Arum alpinum";2
2402;11;"Arum provinciale";6
2402;12;"Arum malyi";3
2402;12;"Arum vernale";2
2402;12;"Arum majoricense";3
2402;12;"Arum alpinum";3
2402;12;"Arum cylindraceum";3
2402;12;"Arum transsilvanicum";3
2402;12;"Arum divaricatum";3
2402;12;"Arum zeleborii";4
2402;12;"Arum maculatum";4
2402;12;"Bruniera vivipara";3
2402;12;"Calla brevis";2
2402;12;"Arum ponticum";5
2402;13;"Calla cordifolia";2
2402;13;"Arum pyrenaeum";2
2402;13;"Arum vulgare";2
2402;13;"Arum modicense";2
2402;15;"Arum provinciale";3
2402;17;"Callaion palustris";2
2402;18;"Arum trapezuntinum";2
2402;18;"Calla ovatifolia";2
2402;18;"Arum modicense";3
2402;18;"Arum numidicum";4
2402;18;"Callaion palustris";3
2402;18;"Arum orientale";3
2402;18;"Callaion heterophylla";3
2402;19;"Calla brevis";3
2402;19;"Arum immaculatum";4
2402;20;"Arum alpinum";4
2402;20;"Arum vernale";2
2402;20;"Calla cordifolia";2
2402;20;"Arum majoricense";3
2402;20;"Arum heldreichii";2
2402;20;"Arum foetidum";2
2402;21;"Callaion brevis";4
2402;21;"Arum intermedium";3
2402;21;"Arum neglectum";4
2402;21;"Arum provinciale";3
2402;22;"Arum neglectum";2
2402;22;"Calla ovatifolia";3
2402;22;"Callaion brevis";2
2402;22;"Callaion heterophylla";2
2402;23;"Calla cordifolia";2
2402;23;"Arum zeleborii";2
2402;23;"Calla ovatifolia";3
2402;23;"Arum pyrenaeum";2
2402;23;"Arum divaricatum";3
2402;23;"Arum numidicum";2
2402;23;"Arum intermedium";3
2402;23;"Arum malyi";3
2402;23;"Callaion palustris";2
2402;24;"Arum immaculatum";3
2402;24;"Arum gracile";3
2402;25;"Arum modicense";6
2402;25;"Arum foetidum";3
2402;25;"Arum provinciale";4
2402;25;"Arum italicum";4
2402;25;"Arum vernale";7
2402;25;"Arum ponticum";5
2402;26;"Arum intermedium";3
2402;26;"Arum cylindraceum";3
2402;26;"Arum heldreichii";2
2402;27;"Arum numidicum";8
2402;27;"Arum heldreichii";2
2402;27;"Arum majoricense";3
2402;28;"Callaion bispatha";2
2402;28;"Arum pyrenaeum";3
2402;28;"Arum cylindraceum";3
2402;28;"Arum vulgare";4
2402;28;"Calla generalis";4
2402;28;"Arum intermedium";2
2402;28;"Calla brevis";2
2402;29;"Callaion brevis";3
2402;29;"Callaion bispatha";2
2402;29;"Arum provinciale";3
2402;29;"Arum heldreichii";3
2402;29;"Arum malyi";10
2402;30;"Arum italicum";2
2402;30;"Calla palustris";2
2402;30;"Arum pyrenaeum";3
2403;2;"Arum italicum";3
2403;2;"Arum alpinum";2
2403;2;"Arum maculatum";2
2403;2;"Calla brevis";8
2403;3;"Arum gracile";2
2403;3;"Callaion bispatha";2
2403;3;"Arum vernale";2
2403;3;"Arum malyi";3
2403;5;"Arum malyi";2
2403;5;"Arum gracile";3
2403;5;"Arum numidicum";3
2403;5;"Calla brevis";2
2403;5;"Callaion heterophylla";4
2403;5;"Callaion bispatha";3
2403;5;"Callaion palustris";2
2403;5;"Calla palustris";4
2403;5;"Arum cylindraceum";4
2403;8;"Calla ovatifolia";2
2403;8;"Arum maculatum";3
2403;8;"Arum provinciale";4
2403;8;"Arum numidicum";2
2403;8;"Arum majoricense";3
2403;8;"Callaion palustris";4
2403;8;"Arum foetidum";3
2403;8;"Arum neglectum";2
2403;9;"Arum numidicum";2
2403;10;"Arum neglectum";3
2403;10;"Arum provinciale";4
2403;10;"Arum heldreichii";6
2403;10;"Arum foetidum";2
2403;13;"Arum numidicum";4
2403;13;"Arum heldreichii";4
2403;13;"Calla palustris";2
2403;13;"Arum pyrenaeum";5
2403;13;"Bruniera vivipara";2
2403;13;"Arum maculatum";4
2403;13;"Arum vernale";3
2403;15;"Arum intermedium";5
2403;15;"Arum vernale";3
2403;15;"Arum trapezuntinum";2
2403;15;"Arum provinciale";3
2403;15;"Arum heldreichii";4
2403;15;"Arum foetidum";4
2403;15;"Calla cordifolia";4
2403;16;"Calla palustris";4
2403;16;"Arum zeleborii";3
2403;16;"Arum maculatum";4
2403;18;"Callaion palustris";4
2403;19;"Arum vulgare";4
2403;19;"Arum divaricatum";4
2403;19;"Calla ovatifolia";4
2403;19;"Arum majoricense";2
2403;19;"Arum gracile";2
2403;19;"Arum intermedium";3
2403;19;"Arum foetidum";4
2403;19;"Arum trapezuntinum";4
2403;20;"Arum cylindraceum";2
2403;20;"Calla cordifolia";2
2403;20;"Arum malyi";2
2403;20;"Arum modicense";3
2403;20;"Arum intermedium";4
2403;20;"Calla ovatifolia";4
2403;23;"Arum alpinum";2
2403;23;"Arum maculatum";4
2403;24;"Arum zeleborii";2
2403;24;"Arum transsilvanicum";2
2403;24;"Callaion brevis";6
2403;24;"Arum foetidum";3
2403;27;"Callaion bispatha";2
2403;27;"Arum modicense";2
2403;28;"Callaion bispatha";2
2403;28;"Arum immaculatum";2
2403;28;"Arum modicense";4
2403;28;"Arum intermedium";3
2403;28;"Arum cylindraceum";2
2403;28;"Calla generalis";2
2403;29;"Arum immaculatum";2
2403;29;"Arum facchinii";2
2403;29;"Calla brevis";3
2403;29;"Arum divaricatum";3
2403;29;"Bruniera vivipara";3
2403;30;"Arum modicense";3
2403;30;"Arum numidicum";3
2403;30;"Arum zeleborii";2
2403;30;"Arum maculatum";4
2403;30;"Calla palustris";5
2501;2;"Arum vulgare";2
2501;2;"Arum trapezuntinum";4
2501;2;"Arum modicense";2
2501;2;"Arum italicum";4
2501;2;"Arum ponticum";2
2501;2;"Calla palustris";2
2501;3;"Callaion brevis";2
2501;5;"Calla cordifolia";4
2501;5;"Arum heldreichii";2
2501;5;"Arum numidicum";3
2501;5;"Callaion bispatha";3
2501;7;"Arum cylindraceum";3
2501;7;"Callaion brevis";3
2501;7;"Arum immaculatum";3
2501;7;"Arum transsilvanicum";2
2501;8;"Arum transsilvanicum";3
2501;8;"Arum trapezuntinum";3
2501;8;"Arum italicum";2
2501;8;"Arum facchinii";3
2501;8;"Arum malyi";2
2501;8;"Arum neglectum";3
2501;8;"Arum provinciale";3
2501;8;"Arum alpinum";4
2501;9;"Calla palustris";3
2501;9;"Arum italicum";3
2501;9;"Arum trapezuntinum";5
2501;9;"Bruniera vivipara";5
2501;10;"Callaion brevis";2
2501;10;"Arum numidicum";3
2501;10;"Calla generalis";4
2501;11;"Arum pyrenaeum";3
2501;11;"Arum transsilvanicum";4
2501;12;"Arum divaricatum";5
2501;12;"Callaion brevis";2
2501;12;"Arum provinciale";5
2501;12;"Arum trapezuntinum";2
2501;12;"Calla palustris";5
2501;12;"Callaion heterophylla";2
2501;13;"Arum transsilvanicum";3
2501;13;"Arum gracile";4
2501;13;"Arum maculatum";5
2501;14;"Arum provinciale";5
2501;14;"Calla brevis";2
2501;14;"Arum majoricense";4
2501;15;"Arum alpinum";2
2501;15;"Arum neglectum";7
2501;17;"Calla cordifolia";2
2501;17;"Arum modicense";4
2501;18;"Arum transsilvanicum";3
2501;18;"Arum vernale";3
2501;18;"Arum alpinum";4
2501;18;"Callaion heterophylla";2
2501;19;"Calla cordifolia";5
2501;19;"Arum vulgare";4
2501;19;"Arum divaricatum";4
2501;21;"Arum immaculatum";2
2501;21;"Callaion heterophylla";3
2501;21;"Arum alpinum";2
2501;21;"Arum zeleborii";2
2501;21;"Arum orientale";2
2501;22;"Arum vernale";2
2501;22;"Callaion bispatha";2
2501;22;"Callaion brevis";4
2501;22;"Arum pyrenaeum";3
2501;22;"Arum foetidum";2
2501;22;"Arum trapezuntinum";3
2501;24;"Arum zeleborii";3
2501;24;"Arum foetidum";2
2501;24;"Arum vulgare";3
2501;24;"Arum intermedium";2
2501;24;"Arum neglectum";2
2501;25;"Calla cordifolia";5
2501;25;"Arum orientale";2
2501;25;"Arum maculatum";3
2501;25;"Bruniera vivipara";2
2501;27;"Arum vernale";4
2501;27;"Arum numidicum";3
2501;27;"Calla brevis";2
2501;27;"Arum cylindraceum";3
2501;27;"Arum malyi";2
2501;27;"Callaion brevis";2
2501;27;"Bruniera vivipara";4
2501;27;"Arum foetidum";3
2501;29;"Arum alpinum";3
2501;29;"Arum numidicum";2
2501;29;"Arum neglectum";3
2501;29;"Arum trapezuntinum";2
2501;29;"Arum transsilvanicum";3
2501;30;"Arum ponticum";2
2502;1;"Calla cordifolia";3
2502;1;"Arum transsilvanicum";2
2502;1;"Calla brevis";2
2502;1;"Arum foetidum";3
2502;1;"Arum maculatum";2
2502;2;"Callaion brevis";7
2502;3;"Arum divaricatum";3
2502;5;"Arum facchinii";3
2502;5;"Arum intermedium";3
2502;5;"Arum pyrenaeum";3
2502;6;"Arum ponticum";4
2502;6;"Arum neglectum";2
2502;6;"Calla palustris";3
2502;6;"Arum pyrenaeum";2
2502;6;"Calla brevis";3
2502;6;"Callaion brevis";4
2502;7;"Arum malyi";3
2502;7;"Arum modicense";3
2502;7;"Arum gracile";2
2502;7;"Arum majoricense";5
2502;7;"Arum transsilvanicum";2
2502;7;"Arum cylindraceum";3
2502;7;"Arum neglectum";4
2502;8;"Arum gracile";2
2502;9;"Calla palustris";2
2502;9;"Arum ponticum";2
2502;9;"Bruniera vivipara";3
2502;9;"Arum foetidum";4
2502;11;"Callaion heterophylla";3
2502;11;"Arum divaricatum";2
2502;11;"Callaion bispatha";2
2502;11;"Calla cordifolia";2
2502;11;"Calla generalis";2
2502;11;"Arum italicum";3
2502;11;"Arum transsilvanicum";2
2502;11;"Callaion palustris";2
2502;11;"Bruniera vivipara";3
2502;11;"Calla palustris";2
2502;12;"Arum modicense";2
2502;13;"Arum pyrenaeum";4
2502;13;"Callaion heterophylla";3
2502;13;"Calla generalis";7
2502;13;"Calla palustris";2
2502;13;"Arum maculatum";5
2502;13;"Bruniera vivipara";3
2502;14;"Arum vernale";3
2502;14;"Arum neglectum";3
2502;14;"Bruniera vivipara";2
2502;14;"Arum malyi";2
2502;14;"Arum maculatum";3
2502;16;"Callaion heterophylla";2
2502;16;"Calla brevis";2
2502;16;"Arum heldreichii";2
2502;16;"Arum maculatum";3
2502;16;"Arum ponticum";3
2502;17;"Callaion bispatha";2
2502;17;"Calla generalis";2
2502;17;"Arum facchinii";4
2502;17;"Arum trapezuntinum";2
2502;17;"Arum orientale";4
2502;17;"Arum gracile";3
2502;18;"Arum cylindraceum";2
2502;18;"Callaion heterophylla";3
2502;20;"Arum modicense";4
2502;20;"Calla palustris";4
2502;21;"Calla generalis";3
2502;21;"Arum trapezuntinum";4
2502;21;"Callaion bispatha";4
2502;21;"Arum ponticum";2
2502;21;"Arum italicum";2
2502;22;"Callaion heterophylla";4
2502;22;"Arum italicum";3
2502;22;"Calla generalis";6
2502;23;"Calla ovatifolia";5
2502;23;"Arum maculatum";2
2502;23;"Arum numidicum";4
2502;23;"Arum divaricatum";3
2502;23;"Arum vernale";6
2502;23;"Arum intermedium";2
2502;24;"Arum heldreichii";3
2502;26;"Arum vulgare";3
2502;26;"Calla brevis";2
2502;26;"Calla ovatifolia";3
2502;26;"Arum foetidum";2
2502;26;"Arum zeleborii";4
2502;27;"Calla generalis";3
2502;27;"Calla cordifolia";2
2502;27;"Calla brevis";2
2502;27;"Arum malyi";3
2502;27;"Callaion brevis";4
2502;27;"Arum gracile";3
2502;27;"Arum immaculatum";2
2502;28;"Arum maculatum";2
2502;28;"Arum facchinii";3
2502;28;"Arum italicum";3
2502;28;"Arum trapezuntinum";5
2502;28;"Arum cylindraceum";6
2502;28;"Arum orientale";2
2502;29;"Arum facchinii";3
2502;29;"Arum italicum";4
2502;29;"Arum zeleborii";3
2502;29;"Arum vulgare";2
2503;4;"Arum malyi";2
2503;4;"Arum transsilvanicum";2
2503;4;"Bruniera vivipara";3
2503;5;"Arum gracile";2
2503;5;"Calla generalis";4
2503;5;"Bruniera vivipara";2
2503;6;"Arum ponticum";2
2503;6;"Callaion bispatha";2
2503;6;"Arum heldreichii";2
2503;6;"Callaion brevis";2
2503;9;"Arum vernale";8
2503;9;"Arum trapezuntinum";4
2503;9;"Callaion bispatha";2
2503;9;"Arum intermedium";3
2503;9;"Bruniera vivipara";2
2503;9;"Arum zeleborii";3
2503;10;"Callaion palustris";2
2503;10;"Callaion brevis";2
2503;10;"Arum provinciale";4
2503;11;"Callaion bispatha";3
2503;11;"Arum italicum";3
2503;11;"Arum alpinum";2
2503;11;"Calla ovatifolia";3
2503;11;"Arum pyrenaeum";2
2503;12;"Arum alpinum";2
2503;12;"Arum maculatum";2
2503;12;"Arum vernale";2
2503;12;"Arum cylindraceum";2
2503;14;"Arum pyrenaeum";3
2503;15;"Arum neglectum";2
2503;16;"Arum majoricense";2
2503;16;"Arum zeleborii";3
2503;16;"Arum trapezuntinum";3
2503;16;"Arum provinciale";2
2503;16;"Arum ponticum";3
2503;16;"Arum neglectum";4
2503;16;"Arum cylindraceum";4
2503;18;"Arum zeleborii";3
2503;18;"Arum heldreichii";2
2503;19;"Callaion heterophylla";2
2503;19;"Calla generalis";2
2503;19;"Callaion brevis";3
2503;19;"Arum ponticum";5
2503;19;"Arum alpinum";5
2503;19;"Arum italicum";5
2503;19;"Arum zeleborii";4
2503;19;"Calla palustris";4
2503;21;"Calla brevis";3
2503;21;"Arum vulgare";3
2503;21;"Calla palustris";3
2503;21;"Arum majoricense";4
2503;21;"Callaion brevis";2
2503;21;"Callaion palustris";4
2503;21;"Arum heldreichii";3
2503;22;"Callaion brevis";2
2503;22;"Arum modicense";4
2503;22;"Calla palustris";9
2503;22;"Calla ovatifolia";3
2503;22;"Arum trapezuntinum";3
2503;22;"Arum vernale";2
2503;22;"Arum provinciale";2
2503;23;"Arum vulgare";2
2503;23;"Callaion brevis";2
2503;24;"Arum orientale";3
2503;24;"Arum pyrenaeum";5
2503;24;"Callaion bispatha";3
2503;24;"Calla palustris";2
2503;25;"Arum pyrenaeum";5
2503;25;"Arum cylindraceum";3
2503;26;"Arum divaricatum";2
2503;26;"Bruniera vivipara";2
2503;26;"Arum zeleborii";3
2503;26;"Arum facchinii";2
2503;26;"Callaion bispatha";2
2503;26;"Arum gracile";3
2503;27;"Arum maculatum";2
2503;27;"Calla palustris";3
2503;27;"Arum cylindraceum";2
2503;27;"Arum ponticum";3
2503;27;"Arum foetidum";4
2503;27;"Bruniera vivipara";4
2503;27;"Arum alpinum";3
2503;27;"Arum malyi";2
2503;27;"Calla cordifolia";2
2503;27;"Arum trapezuntinum";3
2503;27;"Arum immaculatum";2
2503;27;"Arum facchinii";3
2503;27;"Arum gracile";3
2503;28;"Arum ponticum";3
2503;28;"Arum vernale";2
2503;28;"Calla cordifolia";2
2503;28;"Arum provinciale";3
2503;28;"Arum divaricatum";2
2503;28;"Callaion heterophylla";3
2503;28;"Arum numidicum";3
2503;28;"Arum trapezuntinum";3
2503;28;"Calla palustris";3
2503;29;"Arum pyrenaeum";3
2503;29;"Calla generalis";3
2503;29;"Calla cordifolia";2
2503;29;"Arum zeleborii";3
2503;29;"Bruniera vivipara";2
2503;29;"Arum numidicum";2
2503;29;"Calla palustris";2
2503;29;"Arum malyi";2
2503;29;"Arum facchinii";7
2503;29;"Arum majoricense";3
2503;30;"Arum divaricatum";4
2503;30;"Arum vulgare";5
2503;30;"Arum intermedium";2
2601;2;"Arum ponticum";4
2601;2;"Callaion heterophylla";3
2601;2;"Arum trapezuntinum";3
2601;2;"Calla cordifolia";2
2601;2;"Arum zeleborii";4
2601;2;"Arum vulgare";2
2601;2;"Arum divaricatum";2
2601;2;"Callaion brevis";3
2601;2;"Arum majoricense";2
2601;2;"Calla ovatifolia";2
2601;2;"Arum malyi";2
2601;2;"Calla generalis";2
2601;3;"Arum orientale";2
2601;7;"Arum gracile";2
2601;7;"Arum italicum";3
2601;7;"Arum orientale";5
2601;7;"Arum heldreichii";2
2601;7;"Arum vernale";2
2601;7;"Calla cordifolia";3
2601;7;"Arum zeleborii";7
2601;7;"Arum trapezuntinum";3
2601;7;"Callaion palustris";3
2601;7;"Arum pyrenaeum";3
2601;9;"Calla generalis";3
2601;9;"Arum modicense";3
2601;9;"Arum facchinii";3
2601;10;"Callaion heterophylla";5
2601;11;"Callaion palustris";4
2601;11;"Arum cylindraceum";2
2601;15;"Arum foetidum";3
2601;16;"Arum cylindraceum";3
2601;16;"Calla palustris";3
2601;16;"Bruniera vivipara";3
2601;16;"Arum ponticum";3
2601;16;"Arum maculatum";2
2601;16;"Callaion brevis";2
2601;16;"Arum heldreichii";2
2601;17;"Arum divaricatum";2
2601;17;"Arum pyrenaeum";3
2601;17;"Arum heldreichii";2
2601;17;"Calla palustris";2
2601;18;"Arum vulgare";2
2601;18;"Arum malyi";3
2601;18;"Arum divaricatum";2
2601;18;"Calla palustris";2
2601;19;"Arum italicum";4
2601;19;"Calla ovatifolia";2
2601;19;"Arum alpinum";5
2601;19;"Arum maculatum";3
2601;21;"Arum numidicum";2
2601;21;"Arum alpinum";4
2601;21;"Calla brevis";2
2601;21;"Arum provinciale";3
2601;22;"Arum maculatum";3
2601;22;"Calla ovatifolia";3
2601;22;"Arum divaricatum";2
2601;22;"Arum alpinum";4
2601;23;"Arum provinciale";5
2601;23;"Calla generalis";2
2601;23;"Arum vernale";3
2601;23;"Arum pyrenaeum";4
2601;28;"Arum transsilvanicum";3
2601;28;"Arum trapezuntinum";2
2601;30;"Arum heldreichii";4
2601;30;"Callaion brevis";3
2601;30;"Arum alpinum";3
2601;30;"Calla cordifolia";4
2602;1;"Arum facchinii";3
2602;1;"Arum orientale";2
2602;1;"Arum vernale";2
2602;2;"Calla ovatifolia";4
2602;4;"Arum divaricatum";3
2602;5;"Calla palustris";2
2602;5;"Arum immaculatum";3
2602;5;"Bruniera vivipara";3
2602;6;"Arum immaculatum";4
2602;6;"Arum facchinii";2
2602;6;"Arum malyi";2
2602;6;"Arum transsilvanicum";3
2602;6;"Arum gracile";4
2602;7;"Calla palustris";3
2602;7;"Arum alpinum";2
2602;7;"Calla cordifolia";4
2602;7;"Arum neglectum";3
2602;7;"Arum provinciale";2
2602;7;"Callaion heterophylla";2
2602;8;"Arum cylindraceum";3
2602;8;"Callaion brevis";2
2602;8;"Arum intermedium";5
2602;8;"Arum facchinii";4
2602;8;"Callaion palustris";3
2602;9;"Arum heldreichii";2
2602;9;"Arum neglectum";3
2602;9;"Arum gracile";2
2602;9;"Callaion heterophylla";4
2602;9;"Calla palustris";5
2602;9;"Calla ovatifolia";3
2602;9;"Calla cordifolia";3
2602;9;"Callaion brevis";2
2602;9;"Arum vernale";2
2602;10;"Arum majoricense";3
2602;11;"Arum transsilvanicum";3
2602;11;"Arum pyrenaeum";4
2602;11;"Arum zeleborii";3
2602;13;"Arum vulgare";2
2602;13;"Arum facchinii";3
2602;15;"Calla ovatifolia";5
2602;15;"Arum immaculatum";4
2602;15;"Arum provinciale";2
2602;16;"Calla generalis";2
2602;16;"Callaion bispatha";2
2602;16;"Arum orientale";3
2602;16;"Arum vulgare";4
2602;18;"Calla generalis";8
2602;18;"Arum orientale";4
2602;18;"Arum gracile";2
2602;19;"Callaion bispatha";3
2602;19;"Arum maculatum";2
2602;21;"Arum malyi";2
2602;21;"Callaion heterophylla";3
2602;21;"Arum zeleborii";7
2602;21;"Arum heldreichii";2
2602;23;"Arum zeleborii";2
2602;23;"Arum immaculatum";3
2602;23;"Arum gracile";5
2602;24;"Bruniera vivipara";2
2602;24;"Calla cordifolia";3
2602;24;"Calla brevis";2
2602;24;"Arum modicense";3
2602;24;"Calla palustris";4
2602;24;"Arum orientale";3
2602;24;"Arum cylindraceum";2
2602;25;"Calla generalis";3
2602;25;"Arum modicense";4
2602;26;"Arum orientale";3
2602;26;"Arum trapezuntinum";3
2602;26;"Calla palustris";2
2602;26;"Calla brevis";3
2602;26;"Arum italicum";2
2602;27;"Arum alpinum";2
2602;27;"Arum neglectum";2
2602;27;"Arum maculatum";3
2602;27;"Arum italicum";4
2602;27;"Arum intermedium";3
2602;28;"Callaion brevis";3
2602;28;"Bruniera vivipara";5
2602;28;"Arum transsilvanicum";3
2602;28;"Arum orientale";2
2602;28;"Arum foetidum";3
2602;28;"Arum vernale";3
2602;29;"Calla brevis";2
2602;29;"Arum provinciale";2
2603;3;"Arum majoricense";4
2603;3;"Calla generalis";4
2603;4;"Callaion brevis";4
2603;4;"Arum ponticum";2
2603;4;"Calla cordifolia";2
2603;6;"Arum italicum";4
2603;6;"Arum vulgare";3
2603;6;"Arum intermedium";6
2603;6;"Arum transsilvanicum";3
2603;7;"Bruniera vivipara";2
2603;7;"Callaion palustris";3
2603;7;"Calla generalis";2
2603;7;"Callaion bispatha";4
2603;7;"Arum modicense";3
2603;7;"Arum facchinii";2
2603;7;"Arum maculatum";4
2603;8;"Arum modicense";3
2603;8;"Arum vulgare";3
2603;8;"Calla generalis";4
2603;8;"Callaion bispatha";2
2603;9;"Arum cylindraceum";3
2603;9;"Calla ovatifolia";2
2603;9;"Calla generalis";2
2603;9;"Callaion palustris";3
2603;11;"Arum transsilvanicum";4
2603;11;"Calla brevis";2
2603;12;"Arum maculatum";3
2603;12;"Arum divaricatum";2
2603;12;"Arum transsilvanicum";2
2603;12;"Arum italicum";4
2603;12;"Callaion brevis";2
2603;12;"Arum ponticum";2
2603;12;"Callaion heterophylla";6
2603;12;"Arum immaculatum";2
2603;12;"Arum malyi";3
2603;15;"Calla cordifolia";2
2603;15;"Arum vulgare";3
2603;15;"Arum maculatum";2
2603;15;"Calla brevis";2
2603;15;"Arum pyrenaeum";3
2603;17;"Arum transsilvanicum";3
2603;18;"Callaion bispatha";3
2603;18;"Arum divaricatum";5
2603;18;"Arum foetidum";2
2603;20;"Arum majoricense";5
2603;20;"Calla brevis";3
2603;20;"Arum modicense";2
2603;20;"Arum zeleborii";2
2603;20;"Arum transsilvanicum";2
2603;21;"Arum intermedium";2
2603;21;"Arum foetidum";3
2603;21;"Arum italicum";4
2603;21;"Arum transsilvanicum";4
2603;21;"Calla generalis";5
2603;22;"Arum foetidum";4
2603;22;"Arum alpinum";4
2603;22;"Calla ovatifolia";4
2603;24;"Arum facchinii";2
2603;24;"Calla ovatifolia";2
2603;24;"Arum ponticum";2
2603;27;"Arum facchinii";2
2603;27;"Arum zeleborii";2
2603;27;"Arum vulgare";2
2603;27;"Arum ponticum";3
2603;27;"Arum pyrenaeum";4
2603;27;"Arum cylindraceum";5
2603;27;"Arum divaricatum";2
2603;27;"Callaion palustris";3
2603;27;"Arum malyi";2
2603;28;"Arum intermedium";3
2603;28;"Bruniera vivipara";2
2603;28;"Callaion brevis";2
2603;28;"Calla generalis";4
2603;28;"Callaion heterophylla";2
2603;28;"Arum vernale";3
2603;28;"Arum heldreichii";2
2603;28;"Calla ovatifolia";3
2603;29;"Arum transsilvanicum";2
2603;29;"Arum divaricatum";2
2603;29;"Calla palustris";10
2603;30;"Arum maculatum";3
2603;30;"Calla brevis";3
2701;1;"Callaion palustris";2
2701;1;"Arum heldreichii";3
2701;1;"Callaion bispatha";2
2701;1;"Callaion brevis";3
2701;1;"Arum trapezuntinum";6
2701;1;"Arum provinciale";2
2701;1;"Calla cordifolia";3
2701;2;"Arum provinciale";4
2701;2;"Arum ponticum";2
2701;2;"Arum vulgare";3
2701;2;"Arum immaculatum";3
2701;3;"Arum malyi";5
2701;3;"Calla brevis";2
2701;3;"Calla palustris";2
2701;3;"Calla cordifolia";4
2701;4;"Arum malyi";3
2701;5;"Arum provinciale";4
2701;5;"Arum numidicum";2
2701;5;"Callaion heterophylla";3
2701;6;"Arum gracile";2
2701;6;"Arum transsilvanicum";2
2701;6;"Arum immaculatum";2
2701;6;"Arum pyrenaeum";2
2701;6;"Arum zeleborii";3
2701;8;"Arum provinciale";3
2701;8;"Arum cylindraceum";3
2701;9;"Arum malyi";3
2701;9;"Arum heldreichii";3
2701;9;"Calla ovatifolia";3
2701;9;"Arum neglectum";3
2701;9;"Arum majoricense";3
2701;9;"Arum orientale";2
2701;9;"Arum transsilvanicum";22
2701;9;"Arum maculatum";4
2701;9;"Arum vernale";3
2701;9;"Arum zeleborii";2
2701;9;"Callaion brevis";3
2701;9;"Arum cylindraceum";2
2701;10;"Arum vernale";2
2701;10;"Arum intermedium";3
2701;10;"Arum ponticum";2
2701;10;"Callaion palustris";2
2701;10;"Arum foetidum";2
2701;11;"Arum vernale";2
2701;11;"Arum heldreichii";4
2701;11;"Arum divaricatum";2
2701;11;"Arum trapezuntinum";3
2701;11;"Arum foetidum";3
2701;11;"Arum immaculatum";2
2701;11;"Arum provinciale";3
2701;12;"Arum vulgare";3
2701;12;"Arum majoricense";3
2701;12;"Calla ovatifolia";9
2701;12;"Arum modicense";2
2701;13;"Arum cylindraceum";2
2701;13;"Arum provinciale";4
2701;13;"Arum majoricense";2
2701;13;"Callaion palustris";3
2701;13;"Arum pyrenaeum";4
2701;16;"Arum vernale";5
2701;16;"Calla generalis";2
2701;16;"Arum vulgare";2
2701;16;"Calla palustris";2
2701;18;"Calla palustris";3
2701;19;"Calla generalis";2
2701;19;"Arum modicense";2
2701;19;"Arum transsilvanicum";4
2701;19;"Calla cordifolia";2
2701;19;"Arum trapezuntinum";3
2701;19;"Arum italicum";2
2701;19;"Arum cylindraceum";3
2701;19;"Arum orientale";2
2701;19;"Arum vulgare";3
2701;21;"Arum foetidum";3
2701;21;"Callaion palustris";2
2701;23;"Calla palustris";2
2701;23;"Arum ponticum";3
2701;23;"Arum modicense";3
2701;23;"Arum orientale";2
2701;24;"Arum zeleborii";3
2701;24;"Callaion palustris";4
2701;25;"Calla generalis";3
2701;25;"Arum trapezuntinum";2
2701;26;"Arum italicum";3
2701;26;"Callaion bispatha";3
2701;26;"Arum malyi";3
2701;26;"Arum vernale";3
2701;26;"Arum gracile";6
2701;26;"Arum orientale";2
2701;28;"Arum majoricense";4
2701;28;"Callaion bispatha";3
2701;28;"Arum divaricatum";3
2701;28;"Callaion heterophylla";2
2701;28;"Arum vernale";2
2701;30;"Arum cylindraceum";3
2701;30;"Arum zeleborii";3
2701;30;"Calla ovatifolia";2
2702;7;"Arum divaricatum";3
2702;7;"Arum orientale";2
2702;7;"Arum intermedium";2
2702;7;"Callaion palustris";2
2702;7;"Arum immaculatum";3
2702;7;"Arum heldreichii";3
2702;7;"Arum facchinii";4
2702;7;"Arum provinciale";2
2702;9;"Arum cylindraceum";4
2702;9;"Bruniera vivipara";3
2702;9;"Calla cordifolia";3
2702;9;"Arum numidicum";3
2702;9;"Callaion bispatha";3
2702;10;"Calla ovatifolia";3
2702;10;"Arum immaculatum";3
2702;10;"Bruniera vivipara";2
2702;10;"Callaion brevis";5
2702;10;"Arum italicum";3
2702;11;"Arum vulgare";2
2702;11;"Calla ovatifolia";3
2702;11;"Arum trapezuntinum";3
2702;11;"Arum foetidum";4
